matchId,summonerId,championId,kills,deaths,assists,kda,wins,losses,played,winrate,masteryPoints,masteryLevel
2054996674,46334272,161,23,33,72,2.878787878787879,4,3,7,0.5714285714285714,11458,3
2054996674,36737862,432,10,26,44,2.076923076923077,0,3,3,0.0,2131,2
2054996674,50874721,18,63,70,63,1.8,5,6,11,0.45454545454545453,13449,4
2054996674,54699822,107,2216,847,702,3.4451003541912635,98,49,147,0.6666666666666666,220242,5
2054996674,66250330,58,14,28,45,2.107142857142857,3,1,4,0.75,5980,2
2054996799,31831260,21,184,163,213,2.4355828220858897,8,14,22,0.36363636363636365,14492,4
2054996799,41951059,41,157,82,184,4.158536585365853,12,7,19,0.631578947368421,26223,5
2054996799,35350462,54,218,165,243,2.793939393939394,13,19,32,0.40625,29721,5
2054996799,44005808,53,18,40,49,1.675,2,4,6,0.3333333333333333,239,1
2054996799,47091791,48,162,193,381,2.8134715025906734,15,18,33,0.45454545454545453,24073,5
2054996799,38839281,107,73,38,48,3.1842105263157894,4,2,6,0.6666666666666666,16701,4
2054996799,45153354,55,598,492,545,2.323170731707317,33,30,63,0.5238095238095238,69254,5
2054996799,23821104,22,16,20,40,2.8,1,2,3,0.3333333333333333,13299,4
2054996799,35128813,31,383,411,638,2.4841849148418493,39,33,72,0.5416666666666666,61390,5
2054996799,61759441,64,393,382,586,2.56282722513089,26,31,57,0.45614035087719296,26873,5
2054996834,23510658,119,801,768,750,2.01953125,57,45,102,0.5588235294117647,51917,5
2054996834,23208323,26,1,7,16,2.4285714285714284,0,1,1,0.0,256,1
2054996834,69732183,99,201,82,231,5.2682926829268295,15,7,22,0.6818181818181818,42107,5
2054996834,31541615,107,398,345,382,2.260869565217391,27,25,52,0.5192307692307693,39106,5
2054996834,26263995,64,39,65,48,1.3384615384615384,1,7,8,0.125,21072,4
2054996834,19695636,236,81,50,84,3.3,8,3,11,0.7272727272727273,41316,5
2054996834,59836608,59,611,499,1080,3.3887775551102206,42,51,93,0.45161290322580644,69093,5
2054996834,70039330,157,323,255,243,2.219607843137255,15,15,30,0.5,26861,5
2054996834,50975169,122,138,177,97,1.3276836158192091,9,11,20,0.45,19488,4
2054996834,40180341,43,19,42,142,3.8333333333333335,5,2,7,0.7142857142857143,18364,4
2054996837,37746140,63,120,130,133,1.9461538461538461,8,8,16,0.5,16297,4
2054996837,54430898,245,50,27,37,3.2222222222222223,4,2,6,0.6666666666666666,12374,3
2054996837,35249561,131,1758,1220,1239,2.4565573770491804,85,77,162,0.5246913580246914,108204,5
2054996837,64410370,18,320,218,276,2.7339449541284404,18,19,37,0.4864864864864865,27411,5
2054996837,53384326,54,5,16,27,2.0,2,1,3,0.6666666666666666,2535,2
2054996837,30478565,99,147,86,292,5.104651162790698,10,9,19,0.5263157894736842,18553,4
2054996837,58756871,13,253,291,304,1.9140893470790379,16,18,34,0.47058823529411764,51898,5
2054996837,30444733,21,3,11,13,1.4545454545454546,0,1,1,0.0,1268,1
2054996837,67659316,31,153,113,178,2.9292035398230087,10,12,22,0.45454545454545453,47918,5
2054996837,68292713,223,18,29,28,1.5862068965517242,1,2,3,0.3333333333333333,21965,5
2054996864,41694523,54,177,307,304,1.5667752442996743,14,30,44,0.3181818181818182,38407,5
2054996864,25433240,59,333,223,493,3.704035874439462,30,13,43,0.6976744186046512,62268,5
2054996864,66049929,82,668,756,645,1.7367724867724867,50,52,102,0.49019607843137253,73372,5
2054996864,21868223,81,298,241,363,2.7427385892116183,17,22,39,0.4358974358974359,34033,5
2054996864,32594009,16,20,41,148,4.097560975609756,7,3,10,0.7,9640,3
2054996864,24443475,8,50,32,64,3.5625,5,4,9,0.5555555555555556,6632,3
2054996864,19356986,51,181,116,159,2.9310344827586206,6,12,18,0.3333333333333333,9299,3
2054996864,51703131,267,18,73,140,2.164383561643836,3,5,8,0.375,2958,2
2054996864,19079703,72,60,58,139,3.4310344827586206,6,5,11,0.5454545454545454,11283,3
2054996864,26569613,238,74,38,52,3.3157894736842106,3,2,5,0.6,8525,3
2054996900,55890847,40,21,129,808,6.426356589147287,33,16,49,0.673469387755102,26114,5
2054996900,40767350,103,1278,888,1133,2.71509009009009,85,55,140,0.6071428571428571,75997,5
2054996900,50599528,2,21,31,31,1.6774193548387097,1,4,5,0.2,1841,2
2054996900,20001683,67,1110,726,1142,3.1019283746556474,90,70,160,0.5625,86028,5
2054996900,23840674,102,112,82,142,3.097560975609756,12,7,19,0.631578947368421,15069,4
2054996900,48065642,236,275,140,223,3.557142857142857,18,9,27,0.6666666666666666,25806,5
2054996900,20750674,201,6,61,176,2.9836065573770494,5,6,11,0.45454545454545453,18391,4
2054996900,21946561,34,3,1,14,17.0,1,0,1,1.0,1447,1
2054996900,45431426,86,51,33,47,2.9696969696969697,7,3,10,0.7,16860,4
2054996900,25261637,64,19,28,28,1.6785714285714286,1,2,3,0.3333333333333333,2919,2
2054996933,37773998,122,53,65,90,2.2,5,6,11,0.45454545454545453,53184,5
2054996933,63611603,254,936,937,1046,2.1152614727854857,54,75,129,0.4186046511627907,154317,5
2054996933,66530337,22,159,220,172,1.5045454545454546,10,16,26,0.38461538461538464,56001,5
2054996933,56874704,111,7,8,18,3.125,1,1,2,0.5,1495,1
2054996933,50712954,99,433,569,776,2.124780316344464,31,38,69,0.4492753623188406,43046,5
2054996933,44871857,238,333,355,208,1.523943661971831,20,18,38,0.5263157894736842,41327,5
2054996933,66984601,245,166,165,336,3.0424242424242425,18,18,36,0.5,65841,5
2054996933,24237232,58,41,34,54,2.7941176470588234,2,6,8,0.25,7068,3
2054996933,24553986,48,5,13,8,1.0,0,2,2,0.0,401,1
2054996933,20205494,236,157,111,113,2.4324324324324325,6,10,16,0.375,9037,3
2054997244,55364453,33,1012,910,1948,3.2527472527472527,97,67,164,0.5914634146341463,189712,5
2054997244,39155962,17,70,57,71,2.473684210526316,5,5,10,0.5,20151,4
2054997244,43313370,81,169,150,165,2.2266666666666666,7,11,18,0.3888888888888889,7140,3
2054997244,41339123,105,36,28,15,1.8214285714285714,1,2,3,0.3333333333333333,1389,1
2054997244,51569689,53,156,340,819,2.8676470588235294,27,32,59,0.4576271186440678,48521,5
2054997244,66393177,157,487,447,427,2.0447427293064875,27,37,64,0.421875,71494,5
2054997244,39161517,99,170,117,256,3.641025641025641,10,9,19,0.5263157894736842,12299,3
2054997244,38881779,21,46,37,63,2.945945945945946,4,1,5,0.8,4708,2
2054997244,52802096,64,47,42,46,2.2142857142857144,1,4,5,0.2,10540,3
2054997244,38665325,48,612,462,761,2.9718614718614718,52,32,84,0.6190476190476191,116148,5
2054997288,20700044,16,25,112,258,2.5267857142857144,8,11,19,0.42105263157894735,13029,4
2054997288,61636938,61,58,46,75,2.891304347826087,4,4,8,0.5,24694,5
2054997288,23644622,86,4,9,3,0.7777777777777778,0,1,1,0.0,233,1
2054997288,43762874,4,228,238,240,1.9663865546218486,13,18,31,0.41935483870967744,39629,5
2054997288,46422887,236,305,185,302,3.281081081081081,21,10,31,0.6774193548387096,59292,5
2054997288,26543360,79,74,72,236,4.305555555555555,11,4,15,0.7333333333333333,51480,5
2054997288,47291389,99,187,199,376,2.829145728643216,19,10,29,0.6551724137931034,25473,5
2054997288,61103426,78,45,25,24,2.76,3,2,5,0.6,11086,3
2054997288,61241807,18,776,604,648,2.357615894039735,49,49,98,0.5,59016,5
2054997288,47531971,432,29,81,173,2.493827160493827,5,7,12,0.4166666666666667,7047,3
2054997328,51973054,16,61,430,1388,3.369767441860465,52,37,89,0.5842696629213483,84469,5
2054997328,29010330,238,205,143,147,2.4615384615384617,13,9,22,0.5909090909090909,28877,5
2054997328,55900626,17,24,41,10,0.8292682926829268,1,3,4,0.25,2901,2
2054997328,24932368,18,126,99,106,2.3434343434343434,9,5,14,0.6428571428571429,10456,3
2054997328,24421326,64,222,238,290,2.1512605042016806,15,22,37,0.40540540540540543,73950,5
2054997328,53968920,105,127,103,82,2.029126213592233,6,5,11,0.5454545454545454,7938,3
2054997328,38783927,21,466,531,666,2.1318267419962336,33,40,73,0.4520547945205479,44690,5
2054997328,41942723,83,11,7,9,2.857142857142857,0,1,1,0.0,5578,2
2054997328,58793992,54,21,37,80,2.72972972972973,3,4,7,0.42857142857142855,27573,5
2054997328,55328551,412,10,48,82,1.9166666666666667,0,5,5,0.0,7659,3
2054997361,50309107,48,81,43,121,4.6976744186046515,9,4,13,0.6923076923076923,12311,3
2054997361,65622860,236,315,187,257,3.0588235294117645,18,14,32,0.5625,45308,5
2054997361,62339088,35,1795,1065,1795,3.3708920187793425,97,100,197,0.49238578680203043,195805,5
2054997361,64889599,105,97,56,56,2.732142857142857,6,3,9,0.6666666666666666,21619,5
2054997361,38385638,53,81,120,299,3.1666666666666665,9,8,17,0.5294117647058824,25365,5
2054997361,40531004,131,120,98,107,2.316326530612245,8,5,13,0.6153846153846154,39879,5
2054997361,60747963,91,605,599,462,1.7813021702838063,34,27,61,0.5573770491803278,79110,5
2054997361,48461842,222,22,104,41,0.6057692307692307,2,3,5,0.4,7217,3
2054997361,50940459,99,12,22,16,1.2727272727272727,0,2,2,0.0,8880,3
2054997361,64840747,78,71,77,82,1.9870129870129871,5,6,11,0.45454545454545453,23486,5
2054997389,46769211,64,669,515,595,2.454368932038835,30,36,66,0.45454545454545453,90448,5
2054997389,39682879,81,57,33,68,3.787878787878788,5,4,9,0.5555555555555556,51353,5
2054997389,46161409,61,1384,945,1749,3.3153439153439153,96,83,179,0.5363128491620112,192530,5
2054997389,53959241,107,436,235,285,3.068085106382979,25,19,44,0.5681818181818182,70422,5
2054997389,49304439,201,313,1278,3256,2.79264475743349,108,100,208,0.5192307692307693,116989,5
2054997389,57561502,67,712,608,745,2.3963815789473686,57,48,105,0.5428571428571428,228097,5
2054997389,21506101,27,139,194,277,2.1443298969072164,17,17,34,0.5,21689,5
2054997389,30951418,4,74,70,120,2.7714285714285714,6,4,10,0.6,13203,4
2054997389,30030680,106,20,13,8,2.1538461538461537,0,2,2,0.0,1554,1
2054997389,21121119,412,21,38,98,3.1315789473684212,4,4,8,0.5,11421,3
2054997453,44018259,157,473,434,357,1.912442396313364,25,26,51,0.49019607843137253,35709,5
2054997453,47774909,64,291,392,443,1.8724489795918366,19,26,45,0.4222222222222222,47708,5
2054997453,32246796,9,240,321,490,2.2741433021806854,26,26,52,0.5,51677,5
2054997453,19692268,122,125,83,98,2.6867469879518073,10,6,16,0.625,15466,4
2054997453,39590376,18,115,105,121,2.2476190476190476,11,4,15,0.7333333333333333,15465,4
2054997453,35991242,92,344,294,211,1.8877551020408163,15,26,41,0.36585365853658536,25311,5
2054997453,49345456,107,8,5,4,2.4,0,1,1,0.0,30578,5
2054997453,54461064,37,28,41,122,3.658536585365854,3,4,7,0.42857142857142855,37054,5
2054997453,69983425,54,4,5,10,2.8,0,1,1,0.0,8457,3
2054997453,49040268,51,288,254,374,2.606299212598425,17,27,44,0.38636363636363635,22774,5
2054997480,71289485,92,264,363,269,1.4683195592286502,20,28,48,0.4166666666666667,100051,5
2054997480,22793945,117,146,280,479,2.232142857142857,20,27,47,0.425531914893617,4972,2
2054997480,47240510,105,1724,1328,1562,2.4743975903614457,109,95,204,0.5343137254901961,264512,5
2054997480,56852031,42,137,100,81,2.18,5,9,14,0.35714285714285715,7329,3
2054997480,26875310,48,143,136,246,2.860294117647059,11,14,25,0.44,15122,4
2054997480,23892317,99,176,127,277,3.5669291338582676,17,8,25,0.68,11794,3
2054997480,46300203,32,119,127,333,3.559055118110236,16,9,25,0.64,64308,5
2054997480,22039710,143,1021,1223,1821,2.3237939493049877,88,60,148,0.5945945945945946,126011,5
2054997480,41280120,222,22,34,26,1.411764705882353,2,2,4,0.5,2523,2
2054997480,39760903,8,126,147,109,1.598639455782313,10,8,18,0.5555555555555556,14777,4
2054997545,38818948,74,227,243,159,1.5884773662551441,14,12,26,0.5384615384615384,20160,4
2054997545,32665137,238,282,181,175,2.5248618784530388,17,10,27,0.6296296296296297,30769,5
2054997545,37376720,64,79,74,101,2.4324324324324325,9,1,10,0.9,10877,3
2054997545,64609573,236,182,150,191,2.486666666666667,12,12,24,0.5,16013,4
2054997545,56998377,63,4,8,15,2.375,1,0,1,1.0,2296,2
2054997545,118728,111,309,242,884,4.929752066115703,33,24,57,0.5789473684210527,21774,5
2054997545,58540271,99,75,74,117,2.5945945945945947,5,7,12,0.4166666666666667,129208,5
2054997545,58759741,37,26,127,188,1.68503937007874,6,10,16,0.375,44644,5
2054997545,43129075,22,270,233,399,2.871244635193133,17,16,33,0.5151515151515151,76936,5
2054997545,36334199,150,24,46,22,1.0,0,5,5,0.0,1141,1
2054997870,23117553,7,391,181,261,3.6022099447513813,18,25,43,0.4186046511627907,36468,5
2054997870,70979407,15,71,54,121,3.5555555555555554,8,4,12,0.6666666666666666,10458,3
2054997870,37120917,114,166,181,107,1.5082872928176796,9,18,27,0.3333333333333333,32922,5
2054997870,28640061,40,51,312,1394,4.631410256410256,45,39,84,0.5357142857142857,111997,5
2054997870,24395834,421,52,36,109,4.472222222222222,6,4,10,0.6,17306,4
2054997870,35676319,38,38,28,37,2.6785714285714284,3,2,5,0.6,7979,3
2054997870,34382312,75,479,439,663,2.6013667425968108,63,41,104,0.6057692307692307,99448,5
2054997870,34128595,67,762,590,569,2.2559322033898304,45,49,94,0.4787234042553192,63430,5
2054997870,44731612,33,52,42,139,4.5476190476190474,10,3,13,0.7692307692307693,10835,3
2054997870,24051805,143,11,22,30,1.8636363636363635,1,1,2,0.5,2638,2
2054997894,51160425,238,314,197,183,2.5228426395939088,15,15,30,0.5,19877,4
2054997894,55968280,51,102,62,128,3.7096774193548385,9,3,12,0.75,17484,4
2054997894,27911451,5,1822,1750,2236,2.318857142857143,151,118,269,0.5613382899628253,178012,5
2054997894,56803562,245,300,306,360,2.156862745098039,24,22,46,0.5217391304347826,39699,5
2054997894,50384623,53,88,135,401,3.6222222222222222,18,9,27,0.6666666666666666,23448,5
2054997894,55861853,41,213,194,213,2.195876288659794,10,13,23,0.43478260869565216,31992,5
2054997894,34250092,64,60,46,43,2.239130434782609,3,4,7,0.42857142857142855,20270,4
2054997894,30057636,236,662,474,531,2.5168776371308015,37,31,68,0.5441176470588235,56408,5
2054997894,60621938,267,11,40,86,2.425,3,5,8,0.375,18547,4
2054997894,44600045,103,76,67,80,2.328358208955224,4,6,10,0.4,5457,2
2054997935,46243064,122,59,72,33,1.2777777777777777,5,5,10,0.5,9925,3
2054997935,29619874,48,112,67,91,3.029850746268657,7,5,12,0.5833333333333334,10081,3
2054997935,48110422,25,31,48,79,2.2916666666666665,3,3,6,0.5,3756,2
2054997935,66984815,21,795,731,760,2.1272229822161424,49,43,92,0.532608695652174,158654,5
2054997935,29254414,89,29,68,194,3.2794117647058822,6,7,13,0.46153846153846156,3909,2
2054997935,39514461,11,66,56,25,1.625,4,3,7,0.5714285714285714,7098,3
2054997935,29171509,131,2021,1151,1279,2.8670721112076456,106,86,192,0.5520833333333334,196981,5
2054997935,38287347,98,154,194,449,3.1082474226804124,16,15,31,0.5161290322580645,73297,5
2054997935,22883696,67,58,58,65,2.1206896551724137,4,2,6,0.6666666666666666,12994,4
2054997935,50836594,201,65,273,690,2.7655677655677655,23,22,45,0.5111111111111111,64806,5
2054997936,23789497,34,599,407,753,3.321867321867322,48,29,77,0.6233766233766234,70836,5
2054997936,30629758,62,2367,1852,2511,2.6339092872570196,167,149,316,0.5284810126582279,309947,5
2054997936,28765494,120,987,577,1379,4.10051993067591,81,48,129,0.627906976744186,110586,5
2054997936,38021893,12,2,12,17,1.5833333333333333,1,1,2,0.5,1481,1
2054997936,35679623,236,150,132,134,2.1515151515151514,10,10,20,0.5,1648,1
2054997936,35294267,99,486,331,498,2.972809667673716,28,19,47,0.5957446808510638,39945,5
2054997936,60592019,86,56,36,47,2.861111111111111,4,7,11,0.36363636363636365,12323,3
2054997936,36941226,21,10,10,5,1.5,0,1,1,0.0,9162,3
2054997936,32909506,33,128,213,417,2.5586854460093895,10,20,30,0.3333333333333333,20759,4
2054997936,58160838,412,50,123,287,2.7398373983739837,9,12,21,0.42857142857142855,15358,4
2054997953,50597876,60,67,48,124,3.9791666666666665,7,4,11,0.6363636363636364,14195,4
2054997953,52381583,54,4,4,21,6.25,1,0,1,1.0,1359,1
2054997953,33059135,157,961,784,527,1.8979591836734695,48,48,96,0.5,152224,5
2054997953,25425694,222,164,127,161,2.559055118110236,12,6,18,0.6666666666666666,15699,4
2054997953,54785627,53,43,119,318,3.033613445378151,11,4,15,0.7333333333333333,21962,5
2054997953,49377462,64,60,73,130,2.6027397260273974,4,6,10,0.4,9155,3
2054997953,26563511,412,3,19,55,3.0526315789473686,2,1,3,0.6666666666666666,222,1
2054997953,56169154,18,2153,1292,2051,3.2538699690402475,151,138,289,0.5224913494809689,161468,5
2054997953,50884708,4,1552,1077,1868,3.1754874651810585,115,93,208,0.5528846153846154,182710,5
2054997953,29651648,75,678,696,1084,2.531609195402299,73,67,140,0.5214285714285715,96994,5
2054998032,45386125,81,699,483,751,3.002070393374741,36,46,82,0.43902439024390244,48230,5
2054998032,51081222,133,63,65,77,2.1538461538461537,4,5,9,0.4444444444444444,6967,3
2054998032,41262245,429,109,115,137,2.139130434782609,9,8,17,0.5294117647058824,37134,5
2054998032,32583392,98,5,11,17,2.0,0,2,2,0.0,734,1
2054998032,43853500,36,18,25,43,2.44,1,3,4,0.25,2028,2
2054998032,36773139,64,146,133,326,3.5488721804511276,11,14,25,0.44,21028,4
2054998032,25919794,67,76,31,47,3.967741935483871,5,1,6,0.8333333333333334,17083,4
2054998032,34782439,31,19,14,18,2.642857142857143,2,2,4,0.5,10097,3
2054998032,433326,201,10,33,150,4.848484848484849,5,4,9,0.5555555555555556,9560,3
2054998032,58424358,85,103,72,155,3.5833333333333335,11,6,17,0.6470588235294118,27919,5
2054998040,49212647,63,370,232,444,3.5086206896551726,29,12,41,0.7073170731707317,24763,5
2054998040,35782912,114,3,5,5,1.6,0,1,1,0.0,3007,2
2054998040,51066047,203,86,70,102,2.6857142857142855,5,10,15,0.3333333333333333,9427,3
2054998040,56300802,117,1,8,5,0.75,0,1,1,0.0,7555,3
2054998040,26343108,81,111,68,106,3.1911764705882355,7,6,13,0.5384615384615384,16394,4
2054998040,24949979,99,310,211,466,3.677725118483412,29,17,46,0.6304347826086957,27443,5
2054998040,40080191,236,498,219,474,4.438356164383562,35,27,62,0.5645161290322581,59258,5
2054998040,42701007,92,312,256,318,2.4609375,21,24,45,0.4666666666666667,90278,5
2054998040,19853738,412,22,60,210,3.8666666666666667,8,5,13,0.6153846153846154,12533,3
2054998040,39962320,20,23,20,43,3.3,2,2,4,0.5,2898,2
2054998062,46739171,43,130,113,275,3.584070796460177,13,10,23,0.5652173913043478,39825,5
2054998062,67005796,19,64,79,131,2.4683544303797467,8,6,14,0.5714285714285714,19751,4
2054998062,55939075,63,101,99,114,2.1717171717171717,4,7,11,0.36363636363636365,27586,5
2054998062,54410733,22,67,123,93,1.3008130081300813,5,10,15,0.3333333333333333,108462,5
2054998062,68310807,41,31,38,42,1.9210526315789473,3,2,5,0.6,40184,5
2054998062,45194220,236,159,149,152,2.087248322147651,7,12,19,0.3684210526315789,15350,4
2054998062,39682799,60,177,146,201,2.589041095890411,12,10,22,0.5454545454545454,35967,5
2054998062,41212287,45,420,484,440,1.7768595041322315,25,35,60,0.4166666666666667,78217,5
2054998062,19687543,17,286,248,249,2.157258064516129,19,13,32,0.59375,23639,5
2054998062,49710445,18,101,110,96,1.790909090909091,6,7,13,0.46153846153846156,8026,3
2054998086,24694806,15,24,26,31,2.1153846153846154,2,1,3,0.6666666666666666,2711,2
2054998086,19272939,114,50,35,19,1.9714285714285715,4,1,5,0.8,5858,2
2054998086,22538015,11,36,20,19,2.75,2,1,3,0.6666666666666666,2649,2
2054998086,53329310,245,84,78,76,2.051282051282051,3,5,8,0.375,17921,4
2054998086,36815041,412,468,1341,3684,3.0961968680089487,106,115,221,0.4796380090497738,233420,5
2054998086,19854863,41,7,12,6,1.0833333333333333,0,1,1,0.0,235,1
2054998086,19393213,1,47,25,49,3.84,3,3,6,0.5,4888,2
2054998086,22058975,19,86,99,119,2.0707070707070705,5,12,17,0.29411764705882354,8474,3
2054998086,52774759,429,60,62,40,1.6129032258064515,3,4,7,0.42857142857142855,13057,4
2054998086,47596477,53,285,494,1294,3.1963562753036436,57,32,89,0.6404494382022472,149373,5
2054998214,30383186,245,64,39,38,2.6153846153846154,2,2,4,0.5,3250,2
2054998214,54411136,122,568,540,471,1.924074074074074,29,33,62,0.46774193548387094,64100,5
2054998214,65005644,25,426,284,671,3.862676056338028,32,22,54,0.5925925925925926,90112,5
2054998214,39890781,81,17,18,33,2.7777777777777777,2,1,3,0.6666666666666666,2722,2
2054998214,30925382,19,282,301,417,2.3222591362126246,18,22,40,0.45,20214,4
2054998214,68320306,69,86,94,51,1.4574468085106382,2,7,9,0.2222222222222222,6996,3
2054998214,64720603,11,121,178,126,1.3876404494382022,7,8,15,0.4666666666666667,108911,5
2054998214,53550310,24,40,47,42,1.7446808510638299,2,4,6,0.3333333333333333,6284,3
2054998214,45811673,133,816,659,577,2.1138088012139606,24,39,63,0.38095238095238093,36773,5
2054998214,21090113,98,79,85,143,2.611764705882353,6,10,16,0.375,9133,3
2054998233,66343012,19,35,49,99,2.7346938775510203,6,2,8,0.75,8601,3
2054998233,38284689,412,584,2129,3867,2.0906528886801317,115,137,252,0.45634920634920634,243325,5
2054998233,52401599,222,287,255,349,2.4941176470588236,19,20,39,0.48717948717948717,20956,4
2054998233,43960459,99,574,602,847,2.36046511627907,44,43,87,0.5057471264367817,77384,5
2054998233,50571509,48,26,33,31,1.7272727272727273,2,3,5,0.4,3943,2
2054998233,28994671,5,315,300,242,1.8566666666666667,24,30,54,0.4444444444444444,34631,5
2054998233,19799915,266,201,140,182,2.7357142857142858,11,9,20,0.55,21810,5
2054998233,25908169,238,5,8,12,2.125,1,1,2,0.5,10811,3
2054998233,40987583,117,26,72,139,2.2916666666666665,5,6,11,0.45454545454545453,9371,3
2054998233,34289728,67,571,592,450,1.724662162162162,37,34,71,0.5211267605633803,42774,5
2054998275,23498855,33,36,24,56,3.8333333333333335,3,2,5,0.6,5206,2
2054998275,51084705,267,16,40,95,2.775,4,1,5,0.8,5563,2
2054998275,39942054,29,53,64,60,1.765625,3,4,7,0.42857142857142855,6411,3
2054998275,23932047,110,446,285,464,3.192982456140351,33,24,57,0.5789473684210527,48321,5
2054998275,45687834,238,230,174,173,2.3160919540229883,15,11,26,0.5769230769230769,18515,4
2054998275,34670050,35,787,569,720,2.648506151142355,54,38,92,0.5869565217391305,81972,5
2054998275,22961868,85,99,134,143,1.8059701492537314,12,8,20,0.6,7049,3
2054998275,68522845,236,83,76,96,2.3552631578947367,6,6,12,0.5,10647,3
2054998275,46296594,79,80,101,170,2.4752475247524752,5,10,15,0.3333333333333333,4986,2
2054998275,40350737,7,351,263,240,2.247148288973384,16,25,41,0.3902439024390244,28814,5
2054998339,44326854,36,16,10,22,3.8,1,2,3,0.3333333333333333,1807,2
2054998339,44267781,91,407,285,266,2.3614035087719296,26,15,41,0.6341463414634146,56019,5
2054998339,37816234,18,222,191,184,2.1256544502617802,12,15,27,0.4444444444444444,18639,4
2054998339,50978594,60,910,867,1078,2.292964244521338,68,64,132,0.5151515151515151,108071,5
2054998339,23648692,85,774,1058,1077,1.7495274102079394,62,77,139,0.4460431654676259,88220,5
2054998339,24040888,11,55,70,42,1.3857142857142857,4,3,7,0.5714285714285714,5952,2
2054998339,59520580,267,25,36,119,4.0,5,1,6,0.8333333333333334,9887,3
2054998339,60212135,61,528,405,626,2.8493827160493828,43,29,72,0.5972222222222222,1265,1
2054998339,26678000,21,529,371,477,2.711590296495957,35,25,60,0.5833333333333334,42873,5
2054998339,58749717,67,569,335,408,2.916417910447761,32,20,52,0.6153846153846154,91480,5
2054998352,23414937,33,447,563,993,2.5577264653641207,43,19,62,0.6935483870967742,75908,5
2054998352,24628018,44,88,123,480,4.617886178861789,20,14,34,0.5882352941176471,15605,4
2054998352,46198165,51,96,84,59,1.8452380952380953,5,5,10,0.5,7774,3
2054998352,31680152,36,128,127,127,2.0078740157480315,7,8,15,0.4666666666666667,12927,4
2054998352,34353921,103,282,260,338,2.3846153846153846,14,25,39,0.358974358974359,23567,5
2054998352,48532375,11,122,126,55,1.4047619047619047,5,6,11,0.45454545454545453,6291,3
2054998352,31225780,15,234,181,300,2.9502762430939224,16,14,30,0.5333333333333333,19439,4
2054998352,40129209,89,15,45,114,2.8666666666666667,4,2,6,0.6666666666666666,6731,3
2054998352,49441329,90,59,42,59,2.8095238095238093,4,3,7,0.5714285714285714,5752,2
2054998352,31299006,106,188,104,153,3.2788461538461537,9,9,18,0.5,17801,4
2054998623,40352842,80,481,456,357,1.837719298245614,24,32,56,0.42857142857142855,35779,5
2054998623,48216792,238,112,110,91,1.8454545454545455,5,7,12,0.4166666666666667,10030,3
2054998623,51472545,236,621,354,424,2.9519774011299433,32,29,61,0.5245901639344263,50576,5
2054998623,25183906,53,98,419,521,1.477326968973747,15,28,43,0.3488372093023256,15145,4
2054998623,57294646,11,1143,905,511,1.8276243093922653,43,46,89,0.48314606741573035,107188,5
2054998623,22840621,21,1233,1297,1156,1.8419429452582883,58,68,126,0.4603174603174603,164792,5
2054998623,67450785,245,29,31,17,1.4838709677419355,2,2,4,0.5,4732,2
2054998623,47811827,74,45,52,29,1.4230769230769231,4,0,4,1.0,15403,4
2054998623,50621103,28,80,120,102,1.5166666666666666,5,8,13,0.38461538461538464,14482,4
2054998623,50914257,99,55,79,89,1.8227848101265822,3,6,9,0.3333333333333333,8603,3
2054998633,36689589,236,683,495,486,2.3616161616161615,36,38,74,0.4864864864864865,157965,5
2054998633,57299676,99,227,309,602,2.6828478964401294,22,28,50,0.44,35468,5
2054998633,44671150,201,11,46,126,2.9782608695652173,4,6,10,0.4,29168,5
2054998633,65799696,102,15,11,12,2.4545454545454546,1,2,3,0.3333333333333333,6642,3
2054998633,50771825,17,32,39,24,1.435897435897436,2,1,3,0.6666666666666666,8088,3
2054998633,51483892,41,5,6,4,1.5,0,1,1,0.0,209,1
2054998633,21659416,23,44,31,43,2.806451612903226,3,2,5,0.6,20638,4
2054998633,48610637,11,70,102,106,1.7254901960784315,6,6,12,0.5,11177,3
2054998633,313520,43,37,93,225,2.817204301075269,7,10,17,0.4117647058823529,18927,4
2054998633,25960965,222,82,114,92,1.5263157894736843,1,12,13,0.07692307692307693,26600,5
2054998696,50582,420,56,130,138,1.4923076923076923,10,8,18,0.5555555555555556,30850,5
2054998696,58762904,33,5,5,3,1.6,0,1,1,0.0,1577,1
2054998696,60240371,61,34,48,69,2.1458333333333335,4,2,6,0.6666666666666666,11895,3
2054998696,19508525,89,0,8,8,1.0,0,2,2,0.0,1644,1
2054998696,26317066,18,111,39,69,4.615384615384615,7,5,12,0.5833333333333334,10802,3
2054998696,39016503,77,3840,3826,2751,1.7226868792472556,315,235,550,0.5727272727272728,336143,5
2054998696,50831097,114,1084,796,569,2.0766331658291457,60,40,100,0.6,83854,5
2054998696,45173073,21,435,237,387,3.4683544303797467,31,19,50,0.62,46653,5
2054998696,31472845,25,99,173,416,2.976878612716763,20,10,30,0.6666666666666666,20625,4
2054998696,35793110,134,70,54,53,2.2777777777777777,3,4,7,0.42857142857142855,7073,3
2054998717,44341676,99,141,110,246,3.518181818181818,11,7,18,0.6111111111111112,36706,5
2054998717,28129535,236,1112,1065,990,1.9737089201877935,51,72,123,0.4146341463414634,148917,5
2054998717,35270534,19,141,115,133,2.382608695652174,12,3,15,0.8,14830,4
2054998717,40771142,44,83,206,681,3.70873786407767,30,14,44,0.6818181818181818,25393,5
